"","公司全名","更新日期","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣公開發行","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本","市值權重%","趨勢機率%"
"240","南亞科技","2025-01-16","TWI841201B","2023-01-18","2024-05-01",50,"半導體結構及其形成方法","本揭露提供一種半導體結構及其形成方法。形成半導體結構之方法包括形成介電堆疊於導電層上，其中形成介電堆疊包含依序形成的第一支撐層、第一犧牲層、第二支撐層、第二犧牲層以及第三支撐層。形成下電極層於介電堆疊中，其中下電極層在第一支撐層中具有第一臨界尺寸。蝕刻下電極層與第三支撐層以形成第一孔洞並暴露第二犧牲層。經由第一孔洞移除第二犧牲層。蝕刻第二支撐層以形成第二孔洞並暴露第一犧牲層。經由第二孔洞移除第一犧牲層。修整下電極層使得下電極層在第一支撐層與第二支撐層之間具有小於第一臨界尺寸的第二臨界尺寸。","Y2024","main","Yes","封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"241","南亞科技","2025-01-16","TWI841466B","2023-08-04","2024-05-01",40,"互連結構及其製備方法","本申請提供一種互連結構及其製備方法。該互連結構包括一第一介電層、設置於該第一介電層上的一第二介電層，以及設置於該第一介電層中的一第一導電層。該互連結構還包括一導電通孔，與該第一導電層電性連接並延伸穿過該第一介電層及該第二介電層。該導電通孔有一第一側向表面被該第一介電層包圍以及一第二側向表面被該第二介電層包圍。該第一側向表面與該第二側向表面具有不同的斜度。","Y2024","main","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"242","南亞科技","2025-01-16","TWI841057B","2022-11-17","2024-05-01",44,"半導體元件的製備方法","本揭露提供一種半導體元件的製備方法。首先，一第一隔離層形成在一基底上，以及具有一開口的一第二隔離層形成在該第一隔離層上。一導電線結構形成在該第二隔離層的該開口中，藉此形成一接觸通孔在該第二隔離層與該導電線結構之間。一電漿氧化物層共形地形成在該導電線結構、該第一隔離層以及該接觸通孔上。一氮化物罩蓋層形成在該電漿氧化物層上以填充該接觸通孔。然後，多個氮離子引入到該氮化物罩蓋層圍繞該導電線結構的一表面中。執行一回蝕製程以移除該氮化物罩蓋層的一部分，藉此形成一重填接觸通孔在該第一隔離層與該導電線結構之間。","Y2024","main","Yes","封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"243","南亞科技","2025-01-16","TWI799272B","2022-05-19","2023-04-11",93,"具有疊置標記結構之半導體元件結構的製備方法","本申請提供一種半導體元件結構的製備方法。該製備方法包含：提供一基底；在該基底上形成一第一發光特徵；在該第一發光特徵上形成一第一圖案；形成與該第一圖案橫向重疊的一第一導電特徵；以及在該第一圖案上形成一第二圖案；其中該第一發光特徵經配置以發出包括一第一波長的一光線，並且該第一圖案對包括該第一波長的該光線具有一第一透射率，該第二圖案對包括該第一波長的該光線具有一第二透射率，並且該第一透射率與該第二透射率不同。","Y2024","main","Yes","發光元件製造","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"244","南亞科技","2025-01-16","TWI810113B","2022-11-21","2023-07-21",91,"半導體元件的製造方法","本揭露提供一種半導體元件的製造方法。該方法包含：提供半導體層堆疊，半導體層堆疊包含基板、設置於基板上之金屬層以及設置於金屬層上之介電質層；形成硬遮罩層於半導體層堆疊上，其中硬遮罩層具有數個第一鏤空部；藉由蝕刻製程利用第一鏤空部形成數個第二鏤空部於介電質層中且暴露金屬層，並形成第一中間產物於金屬層之上表面；藉由灰化製程利用第二鏤空部氧化第一中間產物，以形成第二中間產物於金屬層之上表面；以及藉由清洗製程去除第二中間產物，使得數個凹部形成於金屬層之上表面。","Y2024","main","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"245","南亞科技","2025-01-16","TWI803364B","2022-06-20","2023-05-21",90,"蝕刻機台的控制方法","本揭露提供一種蝕刻機台的控制方法。該控制方法包括在該當前晶圓上執行一第一蝕刻配方；通過一第一測量模組產生該當前晶圓的一第一組數據；通過耦合到該第一測量模組的一人工智能模組分析該第一組數據；當該第一組數據不在一預定範圍內時，該人工智能模組產生一第二蝕刻配方並將該第二蝕刻配方應用於該沈積機台；並在下一晶圓上執行該第二佈植配方。","Y2024","main","Yes","自動化控制技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"246","南亞科技","2025-01-16","TWI810140B","2023-04-17","2023-07-21",97,"記憶體元件使用自對準雙圖案化的製備方法","本揭露提供一種記憶體元件以及該記憶體元件的製備方法。該製備方法的步驟包括提供一半導體基底，該半導體基底界定有一主動區，該主動區設置在該半導體基底上或是在該半導體基底中；形成一第一硬遮罩在該半導體基底上；形成一核心在該第一硬遮罩上，其中該核心具有一帶狀部以及一突出部，該突出部從該帶狀部側向突伸；形成一間隙子以圍繞該核心；移除該核心的該帶狀部；移除該第一硬遮罩經過該間隙子與該核心的該突出部而暴露的各部分；形成一第二硬遮罩以圍繞該第一硬遮罩；移除該第一硬遮罩；以及移除該半導體基底經由該第二硬遮罩而暴露的部分以形成一溝槽而圍繞該主動區。","Y2024","branch","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"247","南亞科技","2025-01-16","TWI817891B","2023-01-12","2023-10-01",89,"具有多孔性介電層的半導體裝置","本揭露公開一種半導體裝置及其製備方法。該半導體裝置包括一基底；多個第一導電結構，其位於該基底上；多個外部襯墊層，其位於該些第一導電結構的側壁上；及多個底部元件間介電層，其位於該些外部襯墊層上且位於該些第一導電結構之間。該些外部襯墊層包含一種或多種氧化釩。該些底部元件間介電層是多孔的。","Y2024","main","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"248","南亞科技","2025-01-16","TWI810067B","2022-09-14","2023-07-21",51,"半導體元件及其製造方法","本揭露提供一種半導體元件的製造方法。該方法包含：形成第一通孔以及第二通孔於半導體結構上，其中半導體結構包含第一介電質層、第一阻障層、第一金屬、第二阻障層、第二介電質層、基板以及第二金屬；形成第三介電質層於基板上以及第一通孔與第二通孔的底部以及內側壁；衝穿第三介電質層於第一通孔以及第二通孔的底部；形成第三阻障層於基板上以及第一通孔與第二通孔中；去除自第一金屬以及第二金屬形成的氧化物；形成第四阻障層；以及形成導電材料於第一通孔以及第二通孔中。","Y2024","main","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"249","南亞科技","2025-01-16","TWI810136B","2023-02-16","2023-07-21",38,"具有輔助帽的半導體元件","本揭露公開一種半導體元件及其製備方法。該半導體元件包括一基底；一第一雜質區域，其設置於該基底中；一第一介電層，其設置於該基底上；一第一插塞，其包括：一掩埋部分，其沿著該第一介電層設置，且設置於該第一雜質區域上，及一凸出部分，其設置於該掩埋部分上，並自該第一介電層凸出；一第一頂部輔助蓋，其覆蓋該凸出部分；及一第一頂部導電層，其設置於該第一頂部輔助蓋上。該第一頂部輔助蓋包括鍺或矽鍺。","Y2024","main","Yes","封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"250","南亞科技","2025-01-16","TWI825823B","2022-07-04","2023-12-11",38,"具有氟捕捉層之半導體元件結構的製備方法","本揭露提供一種具有氟捕捉層之半導體元件結構的製備方法。該製備方法包括：在一半導體基板上方形成一第一介電層；在該第一介電層內形成一第一導電通孔結構；該製備方法也包括：形成位於該第一介電層上方且覆蓋第一導電通孔結構的一第二介電層；在該第二介電層上方形成一氟捕捉層；且該製備方法還包括：在該氟捕捉層上方形成一第三介電層；以及在該第三介電層、該氟捕捉層及該第二介電層內形成一第二導電通孔結構。","Y2024","main","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"251","南亞科技","2025-01-16","TWI841403B","2023-05-30","2024-05-01",54,"具有不同關鍵尺寸導電特徵的佈線結構及其製備方法","本申請提供一種佈線結構、一種有該佈線結構的半導體元件及其製備方法。該佈線結構包括一基底、該基底之上的一金屬層、至少一個第一導電特徵以及至少一個第二導電特徵。該第一導電特徵及該第二導電特徵設置於該基底與該金屬層之間；該第一導電特徵具有一第一關鍵尺寸，該第二導電特徵具有小於該第一關鍵尺寸的一第二關鍵尺寸。可以藉由改變該第一導電特徵及該第二導電特徵的關鍵尺寸來調整該佈線結構的一有效電阻。","Y2024","main","Yes","電路板製造","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"252","南亞科技","2025-01-16","TWI841423B","2023-06-16","2024-05-01",29,"半導體元件的製造方法","本揭露提供了一種製造半導體元件的方法。該方法包含：提供半導體結構，其中半導體結構包含交替地設置並包裹氧化物層之數個部位之數個第一氮化物部位以及數個第二氮化物部位、設置於第一氮化物部位中之一者與第二氮化物部位中之一者之間之介電質層、被第一氮化物部位中之一者或第二氮化物部位中之一者圍繞之頂部氮化物、填充材料以及設置於填充材料上之蓋層；形成數個溝槽以暴露氧化物層之被第一氮化物部位以及第二氮化物部位包裹之部位；藉由去除氧化物層之部位以形成數個氣隙；以及共形地形成封裝層於溝槽之數個內側壁上以封裝氣隙。","Y2024","main","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"253","南亞科技","2025-01-16","TWI825868B","2022-07-22","2023-12-11",49,"具有可程式化特徵的半導體元件","本揭露提供一種半導體元件。該半導體元件具有一基底、一導電線、一導電特徵以及多個記憶體胞。該基底包括一第一島狀物、一第二島狀物以及一絕緣結構，而該絕緣結構設置在該第一島狀物與該第二島狀物之間。該第一島狀物具有一第一面積，且該第二島狀物具有一第二面積，該第二面積大於該第一面積。該導電線設置在該基底上。該導電特徵將該導電線連接到該第二島狀物。該多個記憶體胞樹至在該第一島狀物中或是在該第一島狀物上。","Y2024","main","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"254","南亞科技","2025-01-16","TWI825829B","2022-07-05","2023-12-11",43,"具有電氣連接基底之半導體元件的製備方法","本申請提供一種半導體元件的製備方法。該製備方法包括提供一基底，具有一下表面及與該下表面相對的一上表面。該製備方法還包括形成一開口，在該基底的該上表面與該下表面之間延伸。該製備方法還包括將一第一電子元件附著到該基底的該上表面。該第一電子元件的一主動表面面對該基底的該上表面。此外，該製備方法還包括將一第二電子元件附著到該第一電子元件上。該第二電子元件的一主動表面面向該基底的該上表面。該製備方法還包括在該基底上形成一鍵合線。該鍵合線穿過該基底的該開口，並將該基底與該第一電子元件或該第二電子元件中的一個電連接。","Y2024","main","Yes","封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"255","南亞科技","2025-01-16","TWI825829B","2022-07-05","2023-12-11",43,"具有電氣連接基底之半導體元件的製備方法","本申請提供一種半導體元件的製備方法。該製備方法包括提供一基底，具有一下表面及與該下表面相對的一上表面。該製備方法還包括形成一開口，在該基底的該上表面與該下表面之間延伸。該製備方法還包括將一第一電子元件附著到該基底的該上表面。該第一電子元件的一主動表面面對該基底的該上表面。此外，該製備方法還包括將一第二電子元件附著到該第一電子元件上。該第二電子元件的一主動表面面向該基底的該上表面。該製備方法還包括在該基底上形成一鍵合線。該鍵合線穿過該基底的該開口，並將該基底與該第一電子元件或該第二電子元件中的一個電連接。","Y2024","main","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"256","南亞科技","2025-01-16","TWI817521B","2022-05-25","2023-10-01",66,"半導體結構的製造方法","一種半導體結構的製造方法包括：在位元線之間形成半導體層；圖案化半導體層以形成多個單元接觸和溝槽，其中溝槽隔開兩個單元接觸；在溝槽中形成隔離層。半導體層可形成在位元線之間，使得位元線之間可不形成犧牲層。可省略形成犧牲層的製程。","Y2024","main","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"257","南亞科技","2025-01-16","TWI833582B","2023-02-14","2024-02-21",59,"具有單側電容器的半導體結構的製備方法","本揭露提供一種半導體結構的製備方法。該製備方法包括：提供一基底；依序形成一第一氮化物層、一第一犧牲層、一第二氮化物層、一第二犧牲層以及一第三氮化物層在該基底上；形成一第一開口以及一第二開口，其中該第一開口暴露在該基底中的一第一著陸墊，而該第二開口暴露在該基底中的一第二著陸墊；形成一第一電極在該第一開口中以及形成一第二電極在該第二開口中；同時移除該第一犧牲層與該第二犧牲層；以及形成一導電層以共形於該第一電極、該第二電極、該第一氮化物層、該第二氮化物層以及該第三氮化物層。","Y2024","main","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"258","南亞科技","2025-01-16","TWI803361B","2022-06-17","2023-05-21",97,"具有複合字元線結構的半導體元件及其製備方法","本揭露提供一種半導體元件及該半導體元件的製備方法。該製備方法包括提供一基底，該基底包括一陣列區以及一周圍區，該周圍區鄰近該陣列區；形成多個字元線結構與多個源極/汲極區在該陣列區中，以及形成一字元線保護層在該陣列區上；形成一第一硬遮罩層在該基底上並具有一階梯高度，該階梯高度鄰近該陣列區與該周圍區之間的一邊界；藉由使用該第一硬遮罩層當作一圖案引導而形成一位元線接觸點在該陣列區中以及在該等字元線結構之間；以及形成一閘極電極在該周圍區上。在一些實施例中，形成多個字元線結構在該陣列區中的步驟包括形成一複合字元線介電質，該複合字元線介電質包括一閘極介電層以及一阻障襯墊；形成一下電極在該複合字元線介電質上；形成一石墨烯層在該下電極層上；以及形成一上電極層在該石墨烯層上。","Y2024","main","Yes","電路板製造","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"259","南亞科技","2025-01-16","TWI833669B","2023-07-14","2024-02-21",83,"具有複合式硬遮罩的半導體裝置結構及其製備方法","本申請揭露一種半導體裝置結構，包含設置在一半導體基底上的一第一介電層，以及設置在該第一介電層上的一第二介電層。該半導體裝置結構也包含設置在該第二介電層上的一第一半導體結構。該第一半導體結構具有藉由一開口與彼此隔開的一第一部分和一第二部分。該半導體裝置結構更包含設置在該第二介電層上且在該開口內的一第二半導體結構。該第二半導體結構具有彼此隔開的第一部分與第二部分。此外，該第二半導體結構的該第一部分直接接觸該第一半導體結構的該第一部分，且該第二半導體結構的該第二部分直接接觸該第一半導體結構的該第二部分。","Y2024","main","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"260","南亞科技","2025-01-16","TWI833635B","2023-04-24","2024-02-21",37,"硬遮罩結構以及半導體結構的製備方法","本揭露提供一種硬遮罩結構以及一種半導體結構的製備方法。該硬遮罩結構包括一第一可灰化硬遮罩、一第一介電抗反射塗層以及一第二可灰化硬遮罩。該第一介電抗反射塗層設置在該第一可灰化硬遮罩上。該第二可灰化硬遮罩設置在該第一介電抗反射塗層上。該第一可灰化硬遮罩的一應力為大約-100MPa至大約100MPa。","Y2024","branch","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"261","南亞科技","2025-01-16","TWI817598B","2022-07-06","2023-10-01",83,"半導體裝置的製造方法","一種製造半導體裝置的方法包含形成介電層堆疊於觸點層上，其中介電層堆疊包含由下往上堆疊的第一氮化層、第一氧化層、第二氮化層、第二氧化層與第三氮化層。形成開口於介電層堆疊中，並暴露觸點層中的觸點。沿著開口的側壁形成襯墊氮化層。側向地部分移除襯墊氮化層以形成下電極層。移除第一氧化層與第二氧化層。沿著下電極層形成高介電常數材料層。沿著高介電常數材料層形成上電極層。","Y2024","main","Yes","電路板製造","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"262","南亞科技","2025-01-16","TWI833401B","2022-10-24","2024-02-21",61,"具有通孔內彈性件的半導體結構","本揭露提供一種具有通孔內彈性件的半導體結構。該半導體結構具有一晶圓，包括一基底、在該基底下方的一介電層以及被該介電層所圍繞的一導電墊；一鈍化層，設置在該基底上；一導電通孔，從該導電墊延伸經過該基底與該鈍化層且部分經過該介電層；以及一彈性件，設置在該導電通孔內。","Y2024","branch","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"263","南亞科技","2025-01-16","TWI825828B","2022-07-05","2023-12-11",81,"窗型球柵陣列(WBGA)封裝的製備方法","本申請提供一種WBGA封裝的製備方法。該製備方法包括提供一載板，該載板具有一第一表面及與該載板該第一表面相對的一第二表面。該載板具有一通孔，在該載板該第一表面與該第二表面之間延伸。該製備方法還包括在該載板該第二表面上設置一電子元件。該電子元件包括一第一結合焊墊及一第二結合焊墊。該製備方法還包括通過一第一接合線將該第一結合焊墊與該第二結合焊墊行電氣連接。","Y2024","branch","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"264","南亞科技","2025-01-16","TWI803364B","2022-06-20","2023-05-21",90,"蝕刻機台的控制方法","本揭露提供一種蝕刻機台的控制方法。該控制方法包括在該當前晶圓上執行一第一蝕刻配方；通過一第一測量模組產生該當前晶圓的一第一組數據；通過耦合到該第一測量模組的一人工智能模組分析該第一組數據；當該第一組數據不在一預定範圍內時，該人工智能模組產生一第二蝕刻配方並將該第二蝕刻配方應用於該沈積機台；並在下一晶圓上執行該第二佈植配方。","Y2024","main","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"265","南亞科技","2025-01-16","TWI809947B","2022-06-22","2023-07-21",69,"半導體裝置與其製造方法","本揭露的一些實施方式提供一種製造半導體裝置的方法，包含形成觸點開口於晶圓中，其中晶圓包含基板、在基板上的閘極結構與圍繞閘極結構並在基板上的介電層，且觸點開口貫穿介電層並暴露基板。形成凹槽於基板中，使得凹槽連接觸點開口。執行氧化製程，轉化暴露於凹槽中的基板的部分，以形成沿著基板的凹槽的側壁與底表面的保護層。回蝕保護層以移除接觸基板的凹槽的底表面的保護層的第一部分，使得保護層的第二部分接觸基板的凹槽的側壁。","Y2024","branch","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"266","南亞科技","2025-01-16","TWI825906B","2022-08-08","2023-12-11",53,"具有重佈線插塞的半導體元件","本申請揭露一種半導體元件，包括一第一晶片以及一第二晶片。第一晶片包括一第一基板、位於該第一基板上方的一第一重佈線層、位於該第一重佈線層上的一第一下部接合墊、及位於該第一基板上方並遠離該第一下部接合墊的一第二下部接合墊。第二晶片包括一密集區及與該密集區相鄰的一稀疏區、位於該第一下部接合墊及該第二下部接合墊上的複數上部墊、位於該等上部墊上的複數第二重佈線層、以及分別對應地位於該等第二重佈線層上的一第一重佈線插塞及一第二重佈線插塞。該第一重佈線插塞位於該密集區且包括一第一長寬比，該第二重佈線插塞位於該稀疏區且包括小於該第一深寬比的一第二深寬比。","Y2024","main","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"267","南亞科技","2025-01-16","TWI826138B","2022-11-22","2023-12-11",39,"半導體結構及其製造方法","一種半導體結構包括第一介電層、第一介電層上的第二介電層、第一介電層與第二介電層中的電容結構、第二介電層上的第三介電層、字元線、通道結構以及閘極介電質。字元線位於第三介電層中，並跨過電容結構。通道結構位於第三介電層中，並圍繞字元線及第三介電層的一部分。閘極介電質具有第一部分及與第一部分分離的第二部分，其中第一部分位於字元線的側壁與通道結構之間，第二部分位於第三介電層的內壁與通道結構之間。","Y2024","branch","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"268","南亞科技","2025-01-16","TWI817891B","2023-01-12","2023-10-01",89,"具有多孔性介電層的半導體裝置","本揭露公開一種半導體裝置及其製備方法。該半導體裝置包括一基底；多個第一導電結構，其位於該基底上；多個外部襯墊層，其位於該些第一導電結構的側壁上；及多個底部元件間介電層，其位於該些外部襯墊層上且位於該些第一導電結構之間。該些外部襯墊層包含一種或多種氧化釩。該些底部元件間介電層是多孔的。","Y2024","main","Yes","封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"269","南亞科技","2025-01-16","TWI817523B","2022-05-25","2023-10-01",38,"具有字元線結構之半導體元件的製備方法","本揭露提供一種半導體元件的製備方法。該製備方法包括提供一半導體基底，該半導體基底具有一溝槽。該製備方法亦包括形成一第一緩衝層在該溝槽中。該製備方法還包括形成一摻雜多晶矽層在該溝槽中之該第一緩衝層上。該製備方法亦包括在該摻雜多晶矽層上執行一熱處理。","Y2024","branch","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"270","南亞科技","2025-01-16","TWI809930B","2022-06-15","2023-07-21",87,"具有襯層結構的半導體元件","本申請揭露一種具有襯層結構的半導體元件。該半導體元件包含：一基板；一第一介電層，位於該基板上；一第一導電層，位於該第一介電層內；一中間膜，位於該第一導電層上且包含一U形剖面輪廓；以及一填充層，位於該中間膜上，其中該中間膜包含碳化矽。","Y2024","main","Yes","封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"271","南亞科技","2025-01-16","TWI825936B","2022-08-22","2023-12-11",55,"具有阻障部的半導體元件結構","一種半導體元件結構，包含：設置於一半導體基板上方的一第一介電層、及設置於該第一介電層內的一第一導電層。該半導體元件結構也包含設置於該第一導電層上方的一蓋層、及將該第一導電層及該蓋層與該第一介電層分隔的一第一阻障層。該半導體元件結構還包含設置於該蓋層上方的一阻障部、及設置於該第一介電層上方且覆蓋該阻障部的一第二介電層，其中該阻障部包含CuMgO。此外，該半導體元件結構包含設置於該蓋層上方且被該第二介電層環繞的一導電插塞，其中該導電插塞的一底部被該阻障部環繞。","Y2024","main","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"272","南亞科技","2025-01-16","TWI794094B","2022-05-16","2023-02-21",85,"具有鰭片之半導體結構的製備方法","本揭露提供一種半導體結構的製備方法。該製備方法包括提供一半導體基底，包括複數個初始鰭片結構。該製備方法還包括形成一隔離材料以覆蓋該複數個初始鰭片結構。該製備方法還包括對該複數個初始鰭片結構和該隔離材料執行一第一移除操作，以形成複數個鰭片和圍繞該複數個鰭片的一隔離層。該複數個鰭片的頂面與該隔離層的頂面之間的高度差小於約10奈米。該製備方法還包括對該隔離層執行一第二移除操作，以形成一隔離結構，以圍繞該複數個鰭片，其中該隔離結構的頂面低於該複數個鰭片的頂面約20奈米至約40奈米。","Y2024","main","Yes","電路板製造","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"273","南亞科技","2025-01-16","TWI803318B","2022-05-16","2023-05-21",50,"半導體結構及其製造方法","一種半導體結構的製造方法包括：在凹槽中形成第一間隔件，其中凹槽的底部具有第一寬度，凹槽相對於底部的頂部具有第二寬度，且第一寬度小於第二寬度，第一間隔件其內具有孔洞；蒸氣蝕刻第一間隔件，使第一間隔件的頂部具有連通孔洞的開口，其中開口的寬度大於孔洞的寬度；以及在第一間隔件中形成第二間隔件，以填滿第一間隔件的孔洞與開口，其中第一間隔件在凹槽中的頂面與第二間隔件的頂面大致共平面。","Y2024","main","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"274","南亞科技","2025-01-16","TWI825807B","2022-06-27","2023-12-11",85,"具有插塞結構之半導體元件的製備方法","本申請揭露一種半導體元件的製備方法。該半導體元件包括一底部介電層，設置於一基底上；一底部導電層，設置於該底部介電層中；一蝕刻停止層，設置於該底部導電層上；一第一內介電層，設置於該蝕刻停止層上；及一插塞結構，包括沿著第一內介電層設置並延伸到該蝕刻停止層的一主體部分，以及設置在該蝕刻停止層中且與該主體部分和該底部導電層接觸的一插塞部分。該主體部分的寬度大於該插塞部分的寬度。","Y2024","main","Yes","半導體封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"275","南亞科技","2025-01-16","TWI803318B","2022-05-16","2023-05-21",50,"半導體結構及其製造方法","一種半導體結構的製造方法包括：在凹槽中形成第一間隔件，其中凹槽的底部具有第一寬度，凹槽相對於底部的頂部具有第二寬度，且第一寬度小於第二寬度，第一間隔件其內具有孔洞；蒸氣蝕刻第一間隔件，使第一間隔件的頂部具有連通孔洞的開口，其中開口的寬度大於孔洞的寬度；以及在第一間隔件中形成第二間隔件，以填滿第一間隔件的孔洞與開口，其中第一間隔件在凹槽中的頂面與第二間隔件的頂面大致共平面。","Y2024","main","Yes","封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
"276","南亞科技","2025-01-16","TWI841316B","2023-03-23","2024-05-01",88,"半導體結構及其製造方法","一種半導體結構的製造方法包含以下操作。提供基材，於此基材定義出第一區及第二區。形成一多晶矽層於該基材上方。形成第一遮罩覆蓋位於第一區的多晶矽層並對位於第二區的多晶矽層進行N型離子摻雜製程。形成第二遮罩覆蓋位於第二區的多晶矽層，並對位於第一區的多晶矽層執行蝕刻製程，使得位於第一區的多晶矽層的頂表面低於位於第二區的多晶矽層的頂表面。對位於第一區的多晶矽層進行P型離子摻雜製程。","Y2024","main","Yes","封裝技術","2408","半導體","2025-01-15",1.76,-30.25,6,5.12,113.5,42.27,37.7,59.3,27.1,28,44.2,0.11085,25
