"","公司全名","更新日期","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣公開發行","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本","市值權重%","趨勢機率%"
"669","友達光電","2024-12-17","TWI819745B","2022-08-11","2023-10-21",95,"近眼顯示裝置及其製造方法","一種近眼顯示裝置，包括：基板、發光元件、主動元件、光學層以及光波導結構。發光元件位於基板上，且包括第一型半導體圖案。主動元件位於發光元件的一側。主動元件的通道層與發光元件的第一型半導體圖案屬於相同膜層。光學層覆蓋發光元件及主動元件。光波導結構位於光學層上，且包括入耦部及出耦部，其中入耦部於基板的正投影重疊發光元件於基板的正投影。此外，還提出一種近眼顯示裝置的製造方法。","Y2024","branch","Yes","光學元件","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"670","友達光電","2024-12-17","TWI823525B","2022-08-18","2023-11-21",47,"液滴驅動裝置及其驅動暨液滴位置偵測單元電路","本發明揭露一種驅動暨液滴位置偵測單元電路，包括一寫入電晶體、一源隨電晶體、一讀出電晶體及一電容器。寫入電晶體的控制端用以接收寫入控制信號，寫入電晶體的第一端接收寫入電壓，寫入電晶體的第二端耦接至第二電極。源隨電晶體的控制端耦接至寫入電晶體的第二端，源隨電晶體的第一端耦接至源隨參考電壓。讀出電晶體的控制端耦接至選額信號，讀出電晶體的第一端耦接至源隨電晶體的第二端，讀出電晶體的第二端耦接至定電流源。電容器的一第一端耦接至寫入電晶體的第二端，電容器的第二端接收共同參考電壓。","Y2024","main","Yes","半導體裝置","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"671","友達光電","2024-12-17","TWI837842B","2022-09-23","2024-04-01",82,"發光元件及其製造方法","一種發光元件，包括：第一半導體圖案；第二半導體圖案，位於第一半導體圖案的一側；以及發光圖案，位於第一半導體圖案與第二半導體圖案之間，其中發光圖案的側壁的表面具有不平整的輪廓。此外，還提出一種發光元件的製造方法。","Y2024","main","Yes","半導體裝置","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"672","友達光電","2024-12-17","TWI829183B","2022-06-02","2024-01-11",31,"半導體裝置及其製造方法","一種半導體裝置及其製造方法。半導體裝置包括基板、半導體結構、閘介電層以及第一閘極。半導體結構設置於基板之上。半導體結構包括兩個厚部以及位於兩個厚部之間的薄部。兩個厚部的厚度大於薄部的厚度。閘介電層設置於半導體結構上。第一閘極設置於閘介電層上。第一閘極的寬度小於或等於薄部的寬度，且第一閘極在基板的頂面的法線方向上重疊於薄部。兩個厚部的摻雜濃度大於至少部分薄部的摻雜濃度。","Y2024","main","Yes","半導體元件設計","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"673","友達光電","2024-12-17","TWI812386B","2022-08-05","2023-08-11",74,"發光元件陣列基板及其製造方法","一種發光元件陣列基板，包括：載板、多個黏著圖案以及多個發光元件。多個黏著圖案陣列排列於載板上。多個發光元件分別設置於多個黏著圖案中的第一黏著圖案上，其中第一黏著圖案的鄰接發光元件的第一表面的面積小於或等於發光元件的鄰接第一黏著圖案的第二表面的面積。此外，還提出一種發光元件陣列基板的製造方法。","Y2024","main","Yes","光學元件","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"674","友達光電","2024-12-17","TWI815483B","2022-05-27","2023-09-11",55,"高頻電路結構及其製造方法","一種高頻電路結構包含基板、導電體以及至少一絕緣體。導電體沿某一方向延伸。絕緣體夾置於基板與導電體之間並沿上述之方向延伸。","Y2024","main","Yes","光學元件","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"675","友達光電","2024-12-17","TWI832736B","2023-03-24","2024-02-11",70,"顯示裝置","一種顯示裝置包括驅動線路基板、多個發光元件、封裝層、彩色濾光基板、第一堤岸層、多個色轉換圖案及多個反射結構。多個發光元件設置於驅動線路基板上。封裝層設置於多個發光元件上。彩色濾光基板設置於驅動線路基板的對向。第一堤岸層設置於彩色濾光基板上，且位於彩色濾光基板與封裝層之間。多個色轉換圖案分別設置於第一堤岸層的多個第一開口中。多個反射結構位於彩色濾光基板與封裝層之間，且分別重疊於第一堤岸層的多個實體。多個反射結構分別具有朝彩色濾光基板凸起的多個反射凸面。","Y2024","main","Yes","薄膜封裝技術","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"676","友達光電","2024-12-17","TWI832736B","2023-03-24","2024-02-11",70,"顯示裝置","一種顯示裝置包括驅動線路基板、多個發光元件、封裝層、彩色濾光基板、第一堤岸層、多個色轉換圖案及多個反射結構。多個發光元件設置於驅動線路基板上。封裝層設置於多個發光元件上。彩色濾光基板設置於驅動線路基板的對向。第一堤岸層設置於彩色濾光基板上，且位於彩色濾光基板與封裝層之間。多個色轉換圖案分別設置於第一堤岸層的多個第一開口中。多個反射結構位於彩色濾光基板與封裝層之間，且分別重疊於第一堤岸層的多個實體。多個反射結構分別具有朝彩色濾光基板凸起的多個反射凸面。","Y2024","main","Yes","顯示面板技術","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"677","友達光電","2024-12-17","TWI832709B","2023-02-18","2024-02-11",92,"顯示裝置及其製造方法","一種顯示裝置包含基材、發光元件以及驅動元件。基材具有頂面。發光元件設置於基材的頂面上方。驅動元件設置於基材的頂面上方。發光元件的頂面相對於基材的頂面的高度大於或等於驅動元件的頂面相對於基材的頂面的高度。","Y2024","main","Yes","顯示面板技術","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"678","友達光電","2024-12-17","TWI813378B","2022-07-14","2023-08-21",35,"記憶體裝置、記憶體電路及記憶體電路的製造方法","一種記憶體裝置，包括基板、氧化物絕緣層、第一金屬氧化物層、第一閘介電層、第二金屬氧化物層、第二閘介電層、第一閘極、源極以及汲極。氧化物絕緣層位於基板之上。第一金屬氧化物層位於氧化物絕緣層之上。第一閘介電層位於第一金屬氧化物層之上。第二金屬氧化物層位於第一閘介電層之上。第二閘介電層位於第二金屬氧化物層之上。第一閘極位於第二閘介電層之上。第二金屬氧化物層位於第一閘極與第一金屬氧化物層之間。源極以及汲極電性連接第一金屬氧化物層。","Y2024","main","Yes","記憶體控制技術","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"679","友達光電","2024-12-17","TWI836506B","2022-07-08","2024-03-21",54,"測試系統以及測試方法","本發明提供一種測試系統以及測試方法。測試系統包括電子裝置以及測試裝置。電子裝置包括處理器。測試裝置包括多個感測器以及控制器。各個感測器感測待測物以產生對應的感測信號。控制器依據處理器的第一控制信號來取樣感測信號，並將經取樣的感測信號傳輸至處理器以使處理器依據經取樣的感測信號產生測試報告。","Y2024","branch","Yes","其他","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"680","友達光電","2024-12-17","TWI811133B","2022-10-12","2023-08-01",98,"顯示面板","一種顯示面板包括電路板、多個接合墊、多個發光元件以及多個焊料圖案。這些接合墊設置在電路板上，且各自包括第一金屬層與第二金屬層。第二金屬層位在第一金屬層與電路板之間。第一金屬層具有重疊於第二金屬層的開口。第一金屬層的材料不同於第二金屬層的材料。這些發光元件電性接合至這些接合墊。這些焊料圖案各自電性連接這些發光元件的其中一者與這些接合墊的其中一者。各個焊料圖案經由這些接合墊的其中該者的第一金屬層的開口接觸第二金屬層並形成共金接合。","Y2024","branch","Yes","半導體元件設計","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"681","友達光電","2024-12-17","TWI832347B","2022-07-21","2024-02-11",45,"顯示設備","提供一種顯示設備，包括第一光學鏡、第二光學鏡、平面顯示器、偏光選擇層以及四分之一波板。第一光學鏡具備第一焦點、第一中軸以及第一凹面。第二光學鏡具備第二焦點、第二中軸以及第二凹面，其中第一凹面面向第二凹面。平面顯示器包括顯示面，其中顯示面配置於第一焦點並面向第一凹面，且顯示面的法線平行第一中軸。偏光選擇層配置於第一凹面上，且具備穿透軸。四分之一波板配置於第二凹面上，其中顯示面發出的影像光的偏振方向垂直偏光選擇層的穿透軸。","Y2024","main","Yes","顯示面板技術","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"682","友達光電","2024-12-17","TWI807911B","2022-07-08","2023-07-01",96,"微發光二極體顯示器及其製造方法","一種微發光二極體顯示器包含第一基板、第二基板、轉色層、第一阻隔部以及微發光二極體。轉色層位於第一基板與第二基板之間，轉色層連接第一基板。第一阻隔部連接第一基板，並圍繞而連接轉色層。微發光二極體位於轉色層與第二基板之間，微發光二極體連接第二基板並與轉色層彼此分離。","Y2024","main","Yes","顯示面板技術","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"683","友達光電","2024-12-17","TWI798110B","2022-06-16","2023-04-01",82,"主動元件基板、電容裝置以及主動元件基板的製造方法","一種主動元件基板，包括基板以及位於基板之上的第一薄膜電晶體以及第二薄膜電晶體。第一薄膜電晶體包括第一金屬氧化物層、第一閘極、第一源極以及第一汲極。第一閘介電層以及第二閘介電層位於第一閘極與第一金屬氧化物層之間。第二薄膜電晶體包括第二金屬氧化物層、第二閘極、第二源極以及第二汲極。第二閘介電層位於第二閘極與第二金屬氧化物層之間，且第二金屬氧化物層位於第一閘介電層與第二閘介電層之間。第一閘極與第二閘極屬於同一圖案化層。","Y2024","main","Yes","半導體裝置","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"684","友達光電","2024-12-17","TWI841058B","2022-11-17","2024-05-01",56,"顯示面板及畫素電路","一種顯示面板及畫素電路。驅動電流產生電路依據資料電壓、第一發光控制信號、第二發光控制信號以及第三發光控制信號產生第一驅動電流、第二驅動電流或第三驅動電流。切換電路依據第一發光控制信號、第二發光控制信號以及第三發光控制信號將驅動電流產生電路產生的第一驅動電流、第二驅動電流或第三驅動電流提供至對應的第一發光元件、第二發光元件或第三發光元件。","Y2024","main","Yes","影像處理技術","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"685","友達光電","2024-12-17","TWI817551B","2022-06-10","2023-10-01",89,"畫面加密系統及畫面加密方法","一種畫面加密系統包含記憶體及處理器。記憶體用以儲存複數個指令。處理器用以根據記憶體的複數指令以執行以下步驟：於畫面中的區域加上文字串，且文字串包含高灰階文字串及低灰階文字串；於時間區間中，取得高灰階文字串的加密高灰階及低灰階文字串的加密低灰階的平均值；以及當平均值等於畫面的顯示灰階時，輸出畫面及文字串。","Y2024","main","Yes","記憶體控制技術","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"686","友達光電","2024-12-17","TWI833673B","2022-07-21","2024-02-21",97,"感測裝置","一種感測裝置，包括：第一基板、第一感測元件、第一遮光層、第二遮光層以及絕緣層。第一感測元件位於第一基板之上。第一遮光層位於第一感測元件上，且具有第一開口，其中第一開口完全重疊第一感測元件。第二遮光層位於第一遮光層上，且包括上遮光部及側遮光部，其中上遮光部重疊第一遮光層且具有第二開口，側遮光部與上遮光部分離。絕緣層位於第一遮光層與第二遮光層之間，且側遮光部覆蓋絕緣層的側壁。","Y2024","branch","Yes","光學元件","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"687","友達光電","2024-12-17","TWI805369B","2022-05-17","2023-06-11",29,"半導體裝置及其製造方法","一種半導體裝置及其製造方法。半導體裝置包括基板、第一氮化矽層、第二氮化矽層、氧化物絕緣層以及第一金屬氧化物層。第一氮化矽層位於基板之上。第二氮化矽層位於第一氮化矽層之上。第一氮化矽層與第二氮化矽層皆包含氫元素。第二氮化矽層的氫濃度低於第一氮化矽層的氫濃度。第二氮化矽層的厚度小於第一氮化矽層的厚度。氧化物絕緣層位於第二氮化矽層上。第一金屬氧化物層位於氧化物絕緣層上。第二氮化矽層位於第一金屬氧化物層與基板之間。","Y2024","main","Yes","半導體元件設計","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"688","友達光電","2024-12-17","TWI826130B","2022-11-18","2023-12-11",51,"顯示面板","一種顯示面板包含下部基板、發光二極體晶片與上部基板。下部基板包含介電層、第一電極墊與第二電極墊。第一電極墊位於介電層上。第二電極墊位於介電層上，相鄰第一電極墊，且第一電極墊與第二電極墊用以提供不同電位。發光二極體晶片包含位於相對兩側的第一電極與第二電極，第一電極電性連接第一電極墊。上部基板在下部基板與發光二極體晶片上，上部基板包含載板、上部堤岸結構與透明導電層。載板具有面向下部基板的表面。上部堤岸結構設置在表面。透明導電層覆蓋載板的表面與上部堤岸結構，透明導電層電性連接第二電極與第二電極墊。","Y2024","main","Yes","顯示面板技術","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"689","友達光電","2024-12-17","TWI817633B","2022-07-29","2023-10-01",95,"顯示面板","一種顯示面板包含電路基板以及複數個微型發光二極體裝置。電路基板具有顯示區以及顯示區外的邊緣區，顯示區包含複數個畫素區，邊緣區包含出線區以及非出線區。電路基板包含基板、複數個導電連接結構以及至少一填補物。導電連接結構設置在基板的表面，並位於出線區中。填補物設置在基板的表面，並位於非出線區中。填補物與導電連接結構實質上等高。微型發光二極體裝置設置在畫素區中。","Y2024","main","Yes","顯示面板技術","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"690","友達光電","2024-12-17","TWI840109B","2023-02-04","2024-04-21",70,"觸控裝置","一觸控裝置，包括第一電極層、第二電極層以及位於第一電極層與第二電極層之間的絕緣層。第一電極層包括多個第一電磁觸控電極以及多個第一電容觸控電極。每個第一電磁觸控電極包括兩個第一主體部以及一個第一連接部。第一主體部沿著第一方向延伸。第一連接部連接兩個第一主體部。第一電容觸控電極沿著第一方向延伸。兩個第一主體部之間的距離為E1，各第一電容觸控電極的寬度為C1，且E1小於C1。第二電極層包括多個第二電磁觸控電極以及多個第二電容觸控電極。第二電磁觸控電極以及第二電容觸控電極沿著第二方向延伸。","Y2024","main","Yes","光學元件","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"691","友達光電","2024-12-17","TWI831682B","2023-04-28","2024-02-01",39,"薄膜電晶體及其製作方法","一種薄膜電晶體，包括：半導體層、閘極以及第一絕緣層。半導體層包括：第一通道區、第二通道區、第一高摻雜區、第二高摻雜區、第三高摻雜區、第一低摻雜區以及第二低摻雜區。第一高摻雜區位於第一通道區與第二通道區之間，第一通道區位於第一高摻雜區與第二高摻雜區之間，且第二通道區位於第一高摻雜區與第三高摻雜區之間。第一低摻雜區位於第一通道區與第二高摻雜區之間，且第二低摻雜區位於第二通道區與第三高摻雜區之間。閘極位於半導體層的一側。第一絕緣層位於半導體層與閘極之間。第一高摻雜區的高度小於第二通道區的高度，且第一絕緣層接觸第二通道區的鄰近第一高摻雜區的側表面。此外，還提出一種薄膜電晶體的製作方法。","Y2024","main","Yes","半導體裝置","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"692","友達光電","2024-12-17","TWI839009B","2022-12-06","2024-04-11",72,"半導體裝置","一種半導體裝置，其包括基板、第一導電層、第一絕緣層、閘極結構、半導體層以及第二絕緣層。第一導電層設置於基板上。第一絕緣層設置於第一導電層上。閘極結構設置於第一絕緣層之上。半導體層設置於第一絕緣層與閘極結構之間。半導體層包括通道區、第一重摻雜區、第二重摻雜區以及至少一輕摻雜區。通道區重疊於閘極結構。第一重摻雜區與第二重摻雜區分別位於通道區的兩側。至少一輕摻雜區位於第一重摻雜區與通道區之間或第二重摻雜區與通道區之間，以在通道區的兩側形成不對稱的摻雜結構。第二絕緣層設置於半導體層與閘極結構之間。","Y2024","main","Yes","半導體裝置","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"693","友達光電","2024-12-17","TWI839918B","2022-10-26","2024-04-21",87,"基板結構","一種基板結構，包括第一基板、第二基板以及第一導電膠體。第一基板包括接地端、接地端子部及備用端子部。接地端位於第一基板的一側，接地端子部與接地端電性連接。備用端子部鄰近於接地端子部。接地端子部的長度大於備用端子部的長度。第一導電膠體，接觸該接地端子部及該第二基板。","Y2024","main","Yes","半導體元件設計","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"694","友達光電","2024-12-17","TWI807911B","2022-07-08","2023-07-01",96,"微發光二極體顯示器及其製造方法","一種微發光二極體顯示器包含第一基板、第二基板、轉色層、第一阻隔部以及微發光二極體。轉色層位於第一基板與第二基板之間，轉色層連接第一基板。第一阻隔部連接第一基板，並圍繞而連接轉色層。微發光二極體位於轉色層與第二基板之間，微發光二極體連接第二基板並與轉色層彼此分離。","Y2024","main","Yes","半導體元件設計","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"695","友達光電","2024-12-17","TWI833356B","2022-09-16","2024-02-21",71,"金屬化結構及其製作方法","金屬化結構包含基板、島狀物、導電層及介電層，其中基板具有介層區；島狀物自基板凸起且至少部分位於介層區；導電層設置於基板上，且導電層之一部分係共形地覆蓋島狀物；介電層設置於導電層上，以至少鄰接導電層之該部分的側壁，使得導電層之該部分至少部分地形成導電介層的一部分。","Y2024","main","Yes","半導體元件設計","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"696","友達光電","2024-12-17","TWI812253B","2022-06-01","2023-08-11",46,"感測裝置及其製造方法","一種感測裝置，包括：基板、開關元件、感測元件以及共用電極。開關元件位於基板上，且包括源極。感測元件位於開關元件的一側，且包括：下電極、光電轉換層以及上電極。下電極電性連接源極。光電轉換層位於下電極上。上電極位於光電轉換層上。共用電極電性連接上電極，且與源極屬於相同膜層。此外，還提出一種感測裝置的製造方法。","Y2024","main","Yes","生物感測技術","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"697","友達光電","2024-12-17","TWI843597B","2023-06-09","2024-05-21",72,"防窺自發光顯示器","一種防窺自發光顯示器，包括基板、發光元件、微透鏡、第一反光層以及第二反光層。發光元件配置於基板上。微透鏡配置於發光元件上。發光元件以及微透鏡配置於第一反光層以及第二反光層之間，且第二反光層配置於基板以及發光元件之間。微透鏡的至少一部分表面自第一反光層暴露，發光元件的至少一部分以及該至少一部分微透鏡表面位於防窺自發光顯示器的可視方向上。","Y2024","branch","Yes","光學元件","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"698","友達光電","2024-12-17","TWI833356B","2022-09-16","2024-02-21",71,"金屬化結構及其製作方法","金屬化結構包含基板、島狀物、導電層及介電層，其中基板具有介層區；島狀物自基板凸起且至少部分位於介層區；導電層設置於基板上，且導電層之一部分係共形地覆蓋島狀物；介電層設置於導電層上，以至少鄰接導電層之該部分的側壁，使得導電層之該部分至少部分地形成導電介層的一部分。","Y2024","main","Yes","半導體裝置","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"699","友達光電","2024-12-17","TWI828551B","2023-03-01","2024-01-01",30,"薄膜電晶體","一種薄膜電晶體，包括第一金屬圖案、絕緣結構、多晶矽層、源極以及汲極。第一金屬圖案位於基板之上。第一金屬圖案的至少一個側面與第一金屬圖案的底面之間的角度為10度至35度。絕緣結構共形地形成於第一金屬圖案上。多晶矽層共形地形成於絕緣結構上，且重疊於第一金屬圖案。多晶矽層包含晶粒長度大於400埃的晶粒。源極以及汲極電性連接至多晶矽層。","Y2024","main","Yes","薄膜封裝技術","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"700","友達光電","2024-12-17","TWI834384B","2022-11-14","2024-03-01",37,"生物特徵辨識模組及其驅動方法","一種生物特徵辨識模組包含光源模組、感測模組以及處理模組。光源模組包含數個發光單元配置以發射光。感測模組鄰近光源模組。感測模組包含光感測元件以及薄膜電晶體。薄膜電晶體連接光感測元件。光感測元件配置以感測經由生物特徵反射之光並產生與生物特徵相關聯之光電流。處理模組連接感測模組。處理模組配置以將由與生物特徵相關聯之光電流產生之輸出電壓轉換為生物特徵相關聯之數位訊號。發光單元之亮度隨著與生物特徵相關聯之數位訊號而變化，且數位訊號包含對比度。","Y2024","main","Yes","生物感測技術","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"701","友達光電","2024-12-17","TWI813503B","2022-11-10","2023-08-21",41,"顯示裝置","一種顯示裝置包括基板、畫素結構、金屬層、第一抗氧化導電層及絕緣層。基板具有相對的顯示面及背面。畫素結構設置於基板的顯示面。金屬層設置於基板的背面，且包括島狀測試墊、走線的第一段及走線的第二段。走線的第一段及第二段分別位於島狀測試墊的兩側且與島狀測試墊於結構上分離。第一抗氧化導電層設置於背面，且包括第一橋接圖案及第二橋接圖案。第一橋接圖案連接於走線的第一段與島狀測試墊之間。第二橋接圖案連接於走線的第二段與島狀測試墊之間。絕緣層設置於第一抗氧化導電層上且具有一開口。絕緣層的開口重疊於島狀測試墊。","Y2024","main","Yes","顯示面板技術","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"702","友達光電","2024-12-17","TWI840109B","2023-02-04","2024-04-21",70,"觸控裝置","一觸控裝置，包括第一電極層、第二電極層以及位於第一電極層與第二電極層之間的絕緣層。第一電極層包括多個第一電磁觸控電極以及多個第一電容觸控電極。每個第一電磁觸控電極包括兩個第一主體部以及一個第一連接部。第一主體部沿著第一方向延伸。第一連接部連接兩個第一主體部。第一電容觸控電極沿著第一方向延伸。兩個第一主體部之間的距離為E1，各第一電容觸控電極的寬度為C1，且E1小於C1。第二電極層包括多個第二電磁觸控電極以及多個第二電容觸控電極。第二電磁觸控電極以及第二電容觸控電極沿著第二方向延伸。","Y2024","main","Yes","半導體元件設計","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"703","友達光電","2024-12-17","TWI798110B","2022-06-16","2023-04-01",82,"主動元件基板、電容裝置以及主動元件基板的製造方法","一種主動元件基板，包括基板以及位於基板之上的第一薄膜電晶體以及第二薄膜電晶體。第一薄膜電晶體包括第一金屬氧化物層、第一閘極、第一源極以及第一汲極。第一閘介電層以及第二閘介電層位於第一閘極與第一金屬氧化物層之間。第二薄膜電晶體包括第二金屬氧化物層、第二閘極、第二源極以及第二汲極。第二閘介電層位於第二閘極與第二金屬氧化物層之間，且第二金屬氧化物層位於第一閘介電層與第二閘介電層之間。第一閘極與第二閘極屬於同一圖案化層。","Y2024","main","Yes","半導體元件設計","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"704","友達光電","2024-12-17","TWI842490B","2023-04-24","2024-05-11",86,"發光元件基板及顯示裝置","一種發光元件基板包括基板及設置於基板上的發光元件。發光元件包括第一半導體層、第二半導體層、主動層、第一電極、第二電極、第一焊料及第二焊料。第二半導體層設置於第一半導體層的對向。主動層設置於第一半導體層與第二半導體層之間。第一電極及第二電極分別電性連接至第一半導體層及第二半導體層。第一焊料及第二焊料分別設置於第一電極及第二電極上，且分別電性連接至第一電極及第二電極。第一電極包括第一下屏蔽圖案。第一焊料包覆第一下屏蔽圖案。第一焊料於基板上的投影面積大於第一下屏蔽圖案於基板上的投影面積。此外，一種顯示裝置也被提出。","Y2024","branch","Yes","半導體元件設計","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"705","友達光電","2024-12-17","TWI839009B","2022-12-06","2024-04-11",72,"半導體裝置","一種半導體裝置，其包括基板、第一導電層、第一絕緣層、閘極結構、半導體層以及第二絕緣層。第一導電層設置於基板上。第一絕緣層設置於第一導電層上。閘極結構設置於第一絕緣層之上。半導體層設置於第一絕緣層與閘極結構之間。半導體層包括通道區、第一重摻雜區、第二重摻雜區以及至少一輕摻雜區。通道區重疊於閘極結構。第一重摻雜區與第二重摻雜區分別位於通道區的兩側。至少一輕摻雜區位於第一重摻雜區與通道區之間或第二重摻雜區與通道區之間，以在通道區的兩側形成不對稱的摻雜結構。第二絕緣層設置於半導體層與閘極結構之間。","Y2024","main","Yes","半導體元件設計","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"706","友達光電","2024-12-17","TWI812256B","2022-06-02","2023-08-11",46,"感測裝置","一種感測裝置，包括：基板、感測元件、開關元件以及擋牆結構。感測元件位於基板上。開關元件位於感測元件的一側。擋牆結構電性連接感測元件與開關元件，其中擋牆結構的牆面平行於感測元件的鄰近開關元件的側面。","Y2024","main","Yes","其他","2409","光電業","2024-12-15",NA,NA,NA,10.89,58.27,76.73,NA,NA,NA,NA,NA,0.14619,54.7
"707","台亞半導體","2024-12-17","TWI838047B","2022-12-27","2024-04-01",88,"光電二極體結構","本發明提供一種光電二極體結構，包括第一電極、半導體結構、第一抗反射層、第二抗反射層、第二電極及阻隔結構。半導體結構位於第一電極上；第一抗反射層位於半導體結構上；第二抗反射層位於第一抗反射層上；第二電極位於第二抗反射層上並貫穿第一抗反射層及第二抗反射層，以電性連接半導體結構；阻隔結構設置於第一抗反射層及第二電極之間，以防止第一抗反射層直接接觸第二電極。","Y2024","main","Yes","半導體裝置","2340","半導體","2024-12-15",NA,NA,NA,2.85,-62.29,-292.47,NA,NA,NA,NA,NA,0.01554,7.7
"708","台亞半導體","2024-12-17","TWI818845B","2022-12-29","2023-10-11",97,"發光二極體","本發明提供一種發光二極體，包括基板、第一中介層及二維材料結構。第一中介層位於基板上；二維材料結構位於第一中介層上，二維材料結構係以複數二維材料層堆疊而成，且複數二維材料層之層數不小於2；其中藉由二維材料結構發出或吸收具有特定波長之光線。","Y2024","main","Yes","光學元件","2340","半導體","2024-12-15",NA,NA,NA,2.85,-62.29,-292.47,NA,NA,NA,NA,NA,0.01554,7.7
